date,hs_var99,hs_es975,param_var99,param_es975,garch_var99,garch_es975
2021-04-30,0.031570544454413575,0.034878971815111286,0.02777416823669566,0.027920000500447698,0.020849778594592836,0.021179256157532682
2021-05-03,0.031570544454413575,0.034878971815111286,0.027873417269465992,0.028019493197805882,0.023299693009976485,0.023826691874776967
2021-05-04,0.031570544454413575,0.034878971815111286,0.02787528553871488,0.02802140316447663,0.02370751641792752,0.024270542996367137
2021-05-05,0.031570544454413575,0.034878971815111286,0.027748622056525975,0.027894394154356194,0.02242768876221565,0.022955139500525048
2021-05-06,0.031570544454413575,0.034878971815111286,0.027746745465246327,0.02789257609605442,0.022495066765605504,0.023036756921949526
2021-05-07,0.031570544454413575,0.034878971815111286,0.027638870402820998,0.02778388157946575,0.023153420159206614,0.023718560253780902
2021-05-10,0.031570544454413575,0.034878971815111286,0.027543492395809315,0.027688345767192667,0.02270879631392926,0.0232587014360906
2021-05-11,0.031570544454413575,0.034878971815111286,0.027245133848979645,0.02738895838799028,0.021647156959280767,0.0221412953651904
2021-05-12,0.031570544454413575,0.034878971815111286,0.02709783458876639,0.0272410841666661,0.026483859609984634,0.027418876420012967
2021-05-13,0.031570544454413575,0.034878971815111286,0.027214002764746784,0.02735726772242924,0.028642788719786757,0.029699291388320663
2021-05-14,0.031570544454413575,0.034878971815111286,0.027188316634040477,0.027331702724038027,0.028505745104267313,0.029549803103718773
2021-05-17,0.031570544454413575,0.034878971815111286,0.026781216630634718,0.026922075204231302,0.030425816462931164,0.031414548474656745
2021-05-18,0.031570544454413575,0.034878971815111286,0.026512936781471565,0.026652901584553176,0.028270603382471473,0.029231163509081566
2021-05-19,0.031570544454413575,0.034878971815111286,0.026601533187388886,0.026741280605277265,0.03056544614124082,0.03163369498405932
2021-05-20,0.031570544454413575,0.034878971815111286,0.026587511810661102,0.026727213289097936,0.02997844057624415,0.031071920916679596
2021-05-21,0.031570544454413575,0.034878971815111286,0.026562783686960714,0.026702482782373978,0.028027580369600912,0.029112057488532288
2021-05-24,0.031570544454413575,0.034878971815111286,0.026408576933528483,0.026547037969519446,0.026357720854211633,0.027450697103346366
2021-05-25,0.031570544454413575,0.034878971815111286,0.026306359641583246,0.026444016379319316,0.02567329868813112,0.02678283905092507
